A,B,C,D,E,F,G,H,I,J,K,L,M,N,Z
42,"0,0305324365747818",10,20,0,3,1,2,"0,62","0,6061","0,61","0,0896",45,396,441
42,"0,680646987278569",10,21,0,3,1,2,"0,62","0,6061","0,61","0,1045",33,280,313
42,"0,0750308409498788",10,22,0,3,1,2,"0,6","0,6061","0,64","0,1343",30,208,238
42,"0,714668310879181",10,23,0,3,1,2,"0,58","0,5455","0,68","0,0896",12,111,123
42,"0,0837794260011196",10,0,0,4,1,2,"0,6","0,6061","0,64","0,1045",19,57,76
42,"0,379468508243984",10,1,0,4,1,1,"0,58","0,5455","0,68",0,6,22,28
42,"0,406458165294679",10,2,0,4,1,1,"0,54","0,5152","0,77",0,3,15,18
42,"0,725250944333473",10,3,0,4,1,2,"0,52","0,5","0,88","0,1343",0,8,8
42,"0,318298355620495",10,4,0,4,1,2,"0,52","0,5","0,88","0,1045",1,4,5
42,"0,380870993877997",10,5,0,4,1,2,"0,52","0,5","0,88","0,1642",2,53,55
42,"0,932457647568016",10,6,0,4,1,2,"0,52","0,5","0,88","0,194",3,168,171
42,"0,935687469777465",10,7,0,4,1,2,"0,52","0,5","0,88","0,194",18,477,495
42,"0,231211594614191",10,8,0,4,1,2,"0,52","0,5","0,83","0,1642",33,746,779
42,"0,28844108105874",10,9,0,4,1,2,"0,52","0,5","0,83","0,194",23,320,343
42,"0,293384215213027",10,10,0,4,1,2,"0,54","0,5152","0,83","0,1343",53,172,225
42,"0,359797098233119",10,11,0,4,1,2,"0,54","0,5152","0,83","0,1045",57,181,238
42,"0,159415842013143",10,12,0,4,1,2,"0,56","0,5303","0,78","0,1045",61,258,319
42,"0,967604904643188",10,13,0,4,1,2,"0,56","0,5303","0,78",0,49,264,313
42,"0,878560099219894",10,14,0,4,1,1,"0,6","0,5909","0,73","0,1343",71,214,285
42,"0,697782919498456",10,15,0,4,1,1,"0,62","0,6061","0,65","0,1343",63,242,305
42,"0,204029278589918",10,16,0,4,1,1,"0,6","0,5909","0,69","0,1642",92,407,499
42,"0,69097532876723",10,17,0,4,1,1,"0,6","0,5909","0,69","0,1642",112,774,886
42,"0,0756470353088884",10,18,0,4,1,1,"0,56","0,5303","0,83","0,1045",77,732,809
42,"0,111783367972924",10,19,0,4,1,1,"0,54","0,5152","0,83","0,194",45,497,542
42,"0,76803134234927",10,20,0,4,1,2,"0,52","0,5","0,88","0,1343",28,319,347
42,"0,206724113251023",10,21,0,4,1,2,"0,52","0,5","0,88","0,1343",24,247,271
42,"0,306498063118412",10,22,0,4,1,2,"0,54","0,5152","0,83","0,0896",22,185,207
42,"0,324940419672311",10,23,0,4,1,2,"0,54","0,5152","0,83","0,1343",13,122,135
42,"0,194537381229181",10,0,0,5,1,2,"0,54","0,5152","0,77",0,6,65,71
42,"0,522927271448802",10,1,0,5,1,2,"0,52","0,5","0,88","0,0896",4,32,36
42,"0,270429928550113",10,2,0,5,1,2,"0,52","0,5","0,88","0,1045",4,15,19
42,"0,164008020633042",10,3,0,5,1,2,"0,52","0,5","0,88","0,1642",5,8,13
42,"0,16517808563526",10,4,0,5,1,2,"0,52","0,5","0,88","0,1642",1,4,5
42,"0,535177473905258",10,5,0,5,1,2,"0,52","0,5","0,88","0,1045",3,47,50
42,"0,421077703026223",10,6,0,5,1,2,"0,52","0,5","0,88","0,0896",2,142,144
42,"0,296160692221446",10,7,0,5,1,2,"0,52","0,5","0,88","0,1045",13,408,421
42,"0,545188584150595",10,8,0,5,1,2,"0,54","0,5152","0,88","0,1343",20,714,734
42,"0,069826703220437",10,9,0,5,1,2,"0,54","0,5152","0,88","0,1343",56,347,403
42,"0,129216971977249",10,10,0,5,1,2,"0,54","0,5152","0,88","0,1045",41,156,197
42,"0,760228589346691",10,11,0,5,1,2,"0,56","0,5303","0,78","0,1642",68,222,290
42,"0,444221205685492",10,12,0,5,1,2,"0,58","0,5455","0,73","0,194",90,302,392
42,"0,733622246163161",10,13,0,5,1,2,"0,58","0,5455","0,68","0,1343",77,260,337
42,"0,514853504742161",10,14,0,5,1,2,"0,6","0,6061","0,64","0,1343",99,252,351
42,"0,53263000725557",10,15,0,5,1,2,"0,62","0,6061","0,61","0,1045",142,306,448
42,"0,436369697597428",10,16,0,5,1,2,"0,58","0,5455","0,73","0,1642",137,445,582
42,"0,305785495894641",10,17,0,5,1,2,"0,56","0,5303","0,76","0,194",125,692,817
42,"0,207803841046394",10,18,0,5,1,2,"0,56","0,5303","0,78","0,1343",81,584,665
42,"0,568871527185378",10,19,0,5,1,2,"0,54","0,5152","0,83","0,1642",72,399,471
42,"0,696502324781951",10,20,0,5,1,2,"0,54","0,5152","0,83","0,1642",40,271,311
42,"0,180914779361568",10,21,0,5,1,2,"0,54","0,5152","0,77","0,1343",40,252,292
42,"0,919059678058539",10,22,0,5,1,2,"0,52","0,5","0,83","0,1343",37,180,217
42,"0,622302645609964",10,23,0,5,1,1,"0,52","0,5","0,83","0,1642",19,159,178
42,"0,0700498739138158",10,0,0,6,0,1,"0,5","0,4848","0,88","0,1343",10,132,142
42,"0,451816867843565",10,1,0,6,0,2,"0,5","0,4848","0,88","0,1343",23,123,146
42,"0,722620355634732",10,2,0,6,0,2,"0,5","0,4848","0,88","0,194",19,71,90
42,"0,307503642212813",10,3,0,6,0,1,"0,5","0,4848","0,88","0,1642",5,21,26
42,"0,113330137788393",10,4,0,6,0,2,"0,5","0,4848","0,88","0,1642",1,12,13
42,"0,526155983820605",10,5,0,6,0,2,"0,5","0,4848","0,82","0,194",2,7,9
42,"0,961848069428943",10,6,0,6,0,2,"0,5","0,4848","0,82","0,194",2,29,31
42,"0,729564534063642",10,7,0,6,0,1,"0,48","0,4697","0,83","0,194",7,79,86
42,"0,954259937176307",10,8,0,6,0,1,"0,5","0,4848","0,77","0,2537",26,187,213
42,"0,271944616271139",10,9,0,6,0,1,"0,5","0,4848","0,77","0,2537",88,240,328
42,"0,4085542027005",10,10,0,6,0,1,"0,54","0,5152","0,73","0,2836",165,314,479
42,"0,19781708999795",10,11,0,6,0,1,"0,56","0,5303","0,64","0,2836",197,388,585
42,"0,799912380799241",10,12,0,6,0,1,"0,6","0,6212","0,53","0,2537",264,404,668
42,"0,930542983373733",10,13,0,6,0,1,"0,6","0,6212","0,43","0,2537",310,450,760
42,"0,648582710530576",10,14,0,6,0,1,"0,6","0,6212","0,46","0,2537",325,425,750
42,"0,726397303021072",10,15,0,6,0,2,"0,56","0,5303","0,6","0,2836",310,401,711
42,"0,0163211331206112",10,16,0,6,0,2,"0,56","0,5303","0,64","0,2836",257,355,612
42,"0,468658022484595",10,17,0,6,0,2,"0,56","0,5303","0,64","0,2836",248,370,618
42,"0,662652710948411",10,18,0,6,0,2,"0,56","0,5303","0,64","0,2836",138,318,456
42,"0,217047026393323",10,19,0,6,0,2,"0,52","0,5","0,72","0,2239",67,233,300
42,"0,163091875281228",10,20,0,6,0,2,"0,52","0,5","0,72","0,2239",58,238,296
42,"0,925613519713017",10,21,0,6,0,2,"0,52","0,5","0,72","0,2239",49,160,209
42,"0,183749997367941",10,22,0,6,0,2,"0,52","0,5","0,72","0,2537",41,116,157
42,"0,14853585313494",10,23,0,6,0,2,"0,52","0,5","0,68","0,3881",31,136,167
42,"0,492150200506437",10,0,0,0,0,3,"0,52","0,5","0,68","0,2985",20,97,117
42,"0,590701667517683",10,1,0,0,0,2,"0,5","0,4848","0,72","0,2836",22,111,133
42,"0,483033370276863",10,2,0,0,0,2,"0,5","0,4848","0,68","0,2985",17,99,116
42,"0,400382119947811",10,3,0,0,0,2,"0,5","0,4848","0,63","0,3284",18,61,79
42,"0,303097440462956",10,4,0,0,0,2,"0,5","0,4848","0,63","0,3582",1,19,20
42,"0,96586676094444",10,5,0,0,0,2,"0,5","0,4848","0,63","0,2985",6,22,28
42,"0,497108096444153",10,6,0,0,0,2,"0,5","0,4848","0,59","0,3284",7,32,39
42,"0,206644901588598",10,7,0,0,0,2,"0,5","0,4848","0,59","0,2985",17,48,65
42,"0,241632512329166",10,8,0,0,0,2,"0,5","0,4848","0,59","0,5522",55,118,173
42,"0,213592715099012",10,9,0,0,0,2,"0,5","0,4848","0,55","0,4179",124,206,330
42,"0,859728120021697",10,10,0,0,0,2,"0,48","0,4697","0,51","0,4179",120,314,434
42,"0,0353027702716583",10,11,0,0,0,2,"0,5","0,4848","0,51","0,3881",110,352,462
42,"0,466698772946948",10,12,0,0,0,2,"0,48","0,4697","0,59","0,4925",118,373,491
42,"0,812718257460744",10,13,0,0,0,2,"0,48","0,4697","0,59","0,4179",75,316,391
42,"0,676773955340926",10,14,0,0,0,2,"0,5","0,4848","0,59","0,4478",98,304,402
42,"0,974054989042017",10,15,0,0,0,2,"0,5","0,4848","0,63","0,4925",76,225,301
42,"0,563767690055941",10,16,0,0,0,3,"0,48","0,4697","0,67","0,4627",42,251,293
42,"0,71861073006777",10,17,0,0,0,3,"0,46","0,4545","0,77","0,5224",37,188,225
42,"0,132054802556609",10,18,0,0,0,3,"0,42","0,4242","0,94","0,4925",18,136,154
42,"0,233211272045704",10,19,0,0,0,3,"0,42","0,4242","0,94","0,3582",7,47,54
42,"0,619548090679438",10,20,0,0,0,3,"0,42","0,4242","0,94","0,4627",4,51,55
42,"0,666215969196521",10,21,0,0,0,3,"0,44","0,4394","0,88","0,4179",2,44,46
42,"0,353978092890223",10,22,0,0,0,3,"0,44","0,4394","0,88","0,3582",2,35,37
42,"0,208722690745324",10,23,0,0,0,3,"0,42","0,4242","0,94","0,3582",2,12,14
42,"0,453185884390945",10,0,0,1,1,3,"0,44","0,4394","0,88","0,3582",2,20,22
42,"0,0140395553149516",10,13,0,2,1,3,"0,3","0,2727","0,81","0,3582",11,105,116
42,"0,531512042252642",10,14,0,2,1,3,"0,3","0,2727","0,81","0,3582",8,118,126
42,"0,0753919205081738",10,15,0,2,1,3,"0,3","0,2879","0,87","0,2537",10,114,124
42,"0,165930923956309",10,16,0,2,1,3,"0,3","0,2879","0,87","0,2537",15,83,98
42,"0,304511324015915",10,17,0,2,1,3,"0,3","0,2879","0,87","0,2239",19,105,124
42,"0,35463516283064",10,18,0,2,1,3,"0,3","0,303","0,87","0,1343",4,139,143
42,"0,288011805577082",10,19,0,2,1,2,"0,5","0,4848","0,68","0,194",6,109,115
42,"0,803465610070187",10,20,0,2,1,2,"0,3","0,2879","0,81","0,194",5,76,81
42,"0,14944685134496",10,21,0,2,1,2,"0,3","0,3182","0,87","0,1045",4,60,64
42,"0,831704336820626",10,22,0,2,1,1,"0,3","0,303","0,81","0,1343",2,64,66
42,"0,232801688391252",10,23,0,2,1,1,"0,3","0,303","0,81","0,1343",3,36,39
42,"0,470474167806162",10,0,0,3,1,2,"0,3","0,3182","0,81","0,1045",0,16,16
42,"0,552689175867197",10,1,0,3,1,2,"0,3","0,3182","0,81","0,0896",0,8,8
42,"0,418347456450667",10,2,0,3,1,2,"0,3","0,303","0,81","0,1343",0,7,7
42,"0,411395435655115",10,3,0,3,1,2,"0,3","0,3182","0,81","0,1045",0,3,3
42,"0,542078023551965",10,4,0,3,1,2,"0,3","0,2879","0,87","0,194",0,5,5
42,"0,475066605759642",10,5,0,3,1,2,"0,3","0,303","0,81","0,1343",0,24,24
42,"0,827568072429722",10,6,0,3,1,1,"0,3","0,303","0,81","0,1642",0,116,116
42,"0,78572701714921",10,7,0,3,1,2,"0,3","0,303","0,87","0,1343",3,334,337
42,"0,235217972908349",10,8,0,3,1,1,"0,32","0,3333","0,81","0,1343",6,615,621
42,"0,597349107797642",10,9,0,3,1,1,"0,34","0,3333","0,76","0,1343",17,280,297
42,"0,50655249851637",10,10,0,3,1,1,"0,36","0,3333","0,71","0,2836",21,147,168
42,"0,0293666182713206",10,11,0,3,1,2,"0,36","0,3485","0,66","0,2239",37,152,189
42,"0,37531613319098",10,12,0,3,1,1,"0,4","0,4091","0,58","0,194",44,197,241
42,"0,545182493305498",10,13,0,3,1,1,"0,42","0,4242","0,5","0,2239",22,191,213
42,"0,318959902617783",10,14,0,3,1,2,"0,42","0,4242","0,5","0,2239",45,179,224
42,"0,420169023674952",10,15,0,3,1,1,"0,42","0,4242","0,54","0,1642",33,197,230
42,"0,0153129654815341",10,16,0,3,1,2,"0,42","0,4242","0,54","0,2239",51,373,424
42,"0,327862331750803",10,17,0,3,1,2,"0,4","0,4091","0,58","0,1642",39,684,723
42,"0,0533385694268808",10,18,0,3,1,2,"0,4","0,4091","0,58","0,1642",28,556,584
42,"0,447661594431852",10,19,0,3,1,2,"0,4","0,4091","0,5","0,194",27,383,410
42,"0,37261707032196",10,20,0,3,1,2,"0,4","0,4091","0,5","0,194",9,259,268
42,"0,743951103828811",10,21,0,3,1,2,"0,4","0,4091","0,5","0,194",12,180,192
42,"0,650197713551732",10,22,0,3,1,1,"0,36","0,3485","0,57","0,1343",18,147,165
42,"0,327973830183141",10,23,0,3,1,1,"0,36","0,3636","0,57","0,0896",7,94,101
42,"0,810020406242598",11,0,0,4,1,1,"0,36","0,3636","0,57","0,0896",8,52,60
42,"0,94992923780504",11,1,0,4,1,1,"0,3","0,3182","0,75","0,1045",8,22,30
42,"0,388763627541236",11,2,0,4,1,1,"0,32","0,3333","0,66","0,1343",10,10,20
42,"0,308468438789199",11,3,0,4,1,1,"0,34","0,3333","0,61","0,1343",5,10,15
42,"0,498739544383578",11,4,0,4,1,2,"0,34","0,3485","0,66","0,1045",2,8,10
42,"0,467100912810338",11,5,0,4,1,1,"0,34","0,3333","0,66","0,1343",1,39,40
42,"0,352646813941142",11,6,0,4,1,1,"0,34","0,3333","0,61","0,1642",2,146,148
42,"0,30757975802954",11,7,0,4,1,2,"0,36","0,3485","0,57","0,1642",6,414,420
42,"0,686454190157035",11,8,0,4,1,2,"0,36","0,3788","0,56","0,1045",12,668,680
42,"0,137693240695966",11,9,0,4,1,3,"0,36","0,3636","0,57","0,1045",21,310,331
42,"0,338645220825561",11,10,0,4,1,3,"0,36","0,3485","0,62","0,194",13,133,146
42,"0,205974957681556",11,11,0,4,1,3,"0,36","0,3485","0,62","0,194",14,156,170
42,"0,310468866454654",11,12,0,4,1,3,"0,38","0,3939","0,62","0,1642",23,198,221
42,"0,74902484705357",11,13,0,4,1,2,"0,4","0,4091","0,58","0,1642",49,199,248
42,"0,00607085624606653",11,14,0,4,1,2,"0,4","0,4091","0,5","0,2239",31,154,185
42,"0,509266219193794",11,15,0,4,1,2,"0,4","0,4091","0,54","0,1642",35,179,214
42,"0,378322532478504",11,16,0,4,1,2,"0,4","0,4091","0,54","0,1642",31,313,344
42,"0,281611987582963",11,17,0,4,1,3,"0,4","0,4091","0,5","0,2239",37,652,689
42,"0,35681719683233",11,18,0,4,1,2,"0,4","0,4091","0,5","0,1642",50,628,678
42,"0,139021160511949",11,19,0,4,1,2,"0,4","0,4091","0,5","0,1642",28,424,452
42,"0,108369180146675",11,20,0,4,1,2,"0,38","0,3939","0,54","0,2537",16,280,296
42,"0,866645802993054",11,21,0,4,1,2,"0,38","0,3939","0,54","0,1343",29,238,267
42,"0,976723613902549",11,22,0,4,1,1,"0,36","0,3485","0,57","0,1642",27,175,202
42,"0,274595554831282",11,23,0,4,1,1,"0,34","0,3333","0,57","0,1642",8,112,120
42,"0,371495624013021",11,0,0,5,1,1,"0,34","0,3333","0,57","0,1642",10,40,50
42,"0,0360983358392933",11,1,0,5,1,1,"0,32","0,3182","0,66","0,1642",5,19,24
42,"0,267931687720796",11,2,0,5,1,1,"0,32","0,3182","0,66","0,1642",3,7,10
42,"0,0354437506630892",11,3,0,5,1,1,"0,3","0,303","0,7","0,1642",0,3,3
42,"0,180153253075895",11,4,0,5,1,1,"0,3","0,3182","0,7","0,1045",1,6,7
42,"0,354864268845247",11,5,0,5,1,2,"0,32","0,3182","0,66","0,1642",1,25,26
42,"0,272330434421783",11,6,0,5,1,1,"0,3","0,303","0,7","0,1642",2,120,122
42,"0,61547095596799",11,7,0,5,1,2,"0,3","0,303","0,7","0,1343",8,349,357
42,"0,974287957736161",11,8,0,5,1,1,"0,32","0,3333","0,57","0,1045",31,656,687
42,"0,249047908347899",11,9,0,5,1,1,"0,34","0,3485","0,53","0,1045",27,355,382
42,"0,0549201567504841",11,10,0,5,1,1,"0,38","0,3939","0,46","0,2985",21,183,204
42,"0,0191156783446183",11,11,0,5,1,1,"0,42","0,4242","0,41","0,4179",42,179,221
42,"0,822390462882427",11,12,0,5,1,1,"0,42","0,4242","0,41","0,3582",52,240,292
42,"0,769075371825461",11,13,0,5,1,1,"0,4","0,4091","0,43","0,3582",64,230,294
42,"0,814214247394707",11,14,0,5,1,2,"0,4","0,4091","0,4","0,4925",63,199,262
42,"0,745949434469145",11,15,0,5,1,2,"0,4","0,4091","0,4","0,4179",51,255,306
42,"0,448505797590331",11,16,0,5,1,1,"0,38","0,3939","0,4","0,3284",48,373,421
42,"0,0700503118788205",11,17,0,5,1,1,"0,38","0,3939","0,4","0,3284",57,581,638
42,"0,563860059029903",11,18,0,5,1,2,"0,38","0,3939","0,43","0,3284",32,490,522
42,"0,964336574162969",11,19,0,5,1,2,"0,38","0,3939","0,43","0,2985",38,336,374
42,"0,977719738141033",11,20,0,5,1,2,"0,36","0,3333","0,46","0,4179",14,207,221
42,"0,226909021112486",11,21,0,5,1,2,"0,36","0,3333","0,46","0,3582",23,133,156
42,"0,640865999817852",11,22,0,5,1,1,"0,36","0,3333","0,46","0,2537",14,135,149
42,"0,778665772534422",11,23,0,5,1,1,"0,34","0,303","0,53","0,2985",11,108,119
42,"0,0720956941259423",11,0,0,6,0,1,"0,34","0,3333","0,53","0,1642",9,99,108
42,"0,437278036218262",11,1,0,6,0,2,"0,34","0,303","0,49","0,3284",6,83,89
42,"0,928024623309611",11,2,0,6,0,2,"0,34","0,3182","0,49","0,2537",10,36,46
42,"0,910886440038722",11,3,0,6,0,2,"0,34","0,3182","0,49","0,2537",6,22,28
42,"0,205274377275914",11,4,0,6,0,2,"0,32","0,303","0,49","0,2985",8,8,16
42,"0,406316938424054",11,5,0,6,0,2,"0,32","0,303","0,49","0,2537",1,8,9
42,"0,362291145448537",11,6,0,6,0,2,"0,32","0,3182","0,49","0,194",4,17,21
42,"0,648737503349187",11,7,0,6,0,2,"0,32","0,303","0,49","0,2537",1,58,59
42,"0,0164033559676249",11,8,0,6,0,2,"0,34","0,303","0,46","0,2985",10,132,142
42,"0,64101846110251",11,9,0,6,0,2,"0,34","0,303","0,49","0,2985",31,188,219
42,"0,823576345967272",11,10,0,6,0,1,"0,36","0,3333","0,46","0,3881",68,260,328
42,"0,255911630031403",11,11,0,6,0,2,"0,36","0,3333","0,46","0,3881",56,284,340
42,"0,875558377350801",11,12,0,6,0,2,"0,36","0,3182","0,46","0,4627",74,320,394
42,"0,119285341884281",11,13,0,6,0,2,"0,36","0,3333","0,46","0,3582",110,339,449
42,"0,498346272843139",11,14,0,6,0,2,"0,36","0,3333","0,5","0,3284",136,319,455
42,"0,771050548822886",11,15,0,6,0,2,"0,36","0,3182","0,46","0,4478",117,331,448
42,"0,089334958978924",11,16,0,6,0,2,"0,36","0,3333","0,46","0,3284",108,292,400
42,"0,937640663619847",11,17,0,6,0,2,"0,36","0,3333","0,46","0,2985",112,298,410
42,"0,00682273061942683",11,18,0,6,0,2,"0,36","0,3333","0,46","0,2836",58,239,297
42,"0,58813704140174",11,19,0,6,0,1,"0,36","0,3485","0,5","0,1642",22,217,239
42,"0,0253629219258108",11,20,0,6,0,1,"0,34","0,3333","0,53","0,1343",23,158,181
42,"0,000524166542680476",11,21,0,6,0,1,"0,34","0,3485","0,53","0,1045",31,135,166
42,"0,43212843947002",11,22,0,6,0,1,"0,32","0,3333","0,57","0,1045",13,133,146
42,"0,449584984317094",11,23,0,6,0,1,"0,32","0,3333","0,57","0,1045",15,133,148
42,"0,915878214832977",11,0,0,0,0,1,"0,3","0,3182","0,61","0,1045",5,97,102
42,"0,831129823658846",11,1,0,0,0,1,"0,26","0,2879","0,81","0,0896",26,139,165
42,"0,0101488520891616",11,2,0,0,0,1,"0,3","0,3333","0,65",0,6,31,37
42,"0,389892482780741",11,3,0,0,0,1,"0,28","0,2879","0,61","0,1045",1,10,11
42,"0,77883220633418",11,4,0,0,0,1,"0,26","0,2727","0,65","0,1343",2,7,9
42,"0,674596931344352",11,5,0,0,0,1,"0,26","0,2727","0,65","0,1045",0,5,5
42,"0,536212489149724",11,6,0,0,0,1,"0,28","0,2879","0,61","0,1343",2,14,16
42,"0,0465778062490897",11,7,0,0,0,1,"0,26","0,2727","0,65","0,1045",11,39,50
42,"0,00988466526758608",11,8,0,0,0,1,"0,3","0,303","0,56","0,1343",34,115,149
42,"0,982259546266123",11,9,0,0,0,1,"0,32","0,3333","0,53",0,56,161,217
42,"0,892494330570294",11,10,0,0,0,1,"0,34","0,3333","0,49","0,194",73,287,360
42,"0,900731229594479",11,11,0,0,0,1,"0,38","0,3939","0,46","0,2239",134,311,445
42,"0,982780395074324",11,12,0,0,0,1,"0,38","0,3939","0,46","0,2239",150,354,504
42,"0,399277241005061",11,13,0,0,0,1,"0,4","0,4091","0,43","0,2239",122,371,493
42,"0,407708360077154",11,14,0,0,0,1,"0,4","0,4091","0,4","0,194",149,360,509
42,"0,855012936864871",11,15,0,0,0,1,"0,4","0,4091","0,4","0,2239",149,300,449
42,"0,646967375879943",11,16,0,0,0,1,"0,4","0,4091","0,4","0,3284",119,316,435
42,"0,777815073587653",11,17,0,0,0,1,"0,36","0,3485","0,43","0,194",57,270,327
42,"0,314844555616047",11,18,0,0,0,1,"0,36","0,3485","0,43","0,2239",31,206,237
42,"0,324013980843253",11,19,0,0,0,1,"0,36","0,3333","0,43","0,2537",24,203,227
42,"0,968551581976273",11,20,0,0,0,1,"0,32","0,2879","0,53","0,3582",7,134,141
42,"0,169286782040077",11,21,0,0,0,1,"0,3","0,2727","0,52","0,2985",16,71,87
42,"0,481062866181379",11,22,0,0,0,1,"0,3","0,2879","0,52","0,2836",15,64,79
42,"0,97075775575831",11,23,0,0,0,2,"0,3","0,303","0,56","0,1642",12,41,53
42,"0,379106534405766",11,0,0,1,1,2,"0,3","0,2879","0,56","0,194",3,20,23
42,"0,827207306884236",11,1,0,1,1,2,"0,3","0,303","0,56","0,1642",0,8,8
42,"0,373504175751733",11,2,0,1,1,2,"0,3","0,303","0,56","0,1642",2,4,6
42,"0,549993085533292",11,3,0,1,1,2,"0,3","0,2879","0,56","0,2239",1,3,4
42,"0,117438599893009",11,4,0,1,1,2,"0,3","0,2879","0,52","0,2537",5,11,16
42,"0,118961855398314",11,5,0,1,1,2,"0,3","0,2727","0,52","0,3284",1,38,39
42,"0,393114040832327",11,6,0,1,1,2,"0,3","0,2879","0,49","0,2836",4,135,139
42,"0,521342552858118",11,7,0,1,1,2,"0,3","0,2879","0,49","0,2537",8,453,461
42,"0,385202452670358",11,8,0,1,1,2,"0,3","0,2879","0,49","0,2239",19,629,648
42,"0,161673892548623",11,9,0,1,1,2,"0,3","0,2879","0,52","0,2836",18,239,257
42,"0,119520811090897",11,10,0,1,1,1,"0,32","0,303","0,49","0,2836",30,112,142
42,"0,505827416530358",11,11,0,1,1,1,"0,34","0,3182","0,46","0,2239",31,119,150
42,"0,478354699308983",11,12,0,1,1,1,"0,36","0,3333","0,43","0,3284",38,206,244
42,"0,889864855256641",11,13,0,1,1,1,"0,36","0,3333","0,4","0,2537",39,183,222
42,"0,414374960675571",11,14,0,1,1,1,"0,38","0,3939","0,4","0,1642",31,165,196
42,"0,925419525618405",11,15,0,1,1,1,"0,38","0,3939","0,4","0,2836",24,207,231
42,"0,698575595384916",11,16,0,1,1,1,"0,36","0,3333","0,43","0,2836",35,325,360
42,"0,441193728912286",11,17,0,1,1,1,"0,34","0,3182","0,46","0,2239",34,604,638
42,"0,429432128977175",11,18,0,1,1,1,"0,34","0,3182","0,46","0,2239",19,523,542
42,"0,37474134455322",11,19,0,1,1,1,"0,32","0,3182","0,49","0,1642",11,361,372
42,"0,496575715243771",11,20,0,1,1,1,"0,32","0,303","0,49","0,2537",13,228,241
42,"0,898694022123421",11,21,0,1,1,1,"0,3","0,2879","0,52","0,2836",8,144,152
42,"0,173524090321441",11,22,0,1,1,1,"0,28","0,2727","0,56","0,194",4,111,115
42,"0,155740141253591",11,23,0,1,1,1,"0,26","0,2727","0,6","0,1343",0,53,53
42,"0,12974649705169",11,0,0,2,1,1,"0,24","0,2576","0,6","0,1045",1,18,19
42,"0,115636589105112",11,1,0,2,1,1,"0,24","0,2424","0,6","0,1642",0,8,8
42,"0,973376431808621",11,2,0,2,1,1,"0,24","0,2576","0,65","0,0896",0,2,2
42,"0,610275399076384",11,3,0,2,1,1,"0,22","0,2424","0,64","0,1045",0,4,4
42,"0,149707381480924",11,4,0,2,1,1,"0,22","0,2576","0,69","0,0896",0,7,7
42,"0,217584951413372",11,5,0,2,1,2,"0,22","0,2273","0,64","0,194",1,40,41
42,"0,109165130188489",11,6,0,2,1,1,"0,22","0,2273","0,69","0,1343",6,143,149
42,"0,26063750617942",11,7,0,2,1,1,"0,2","0,2121","0,69","0,1642",9,378,387
42,"0,897024297215279",11,8,0,2,1,1,"0,22","0,2273","0,69","0,1642",20,568,588
42,"0,203915279411698",11,9,0,2,1,1,"0,26","0,2576","0,6","0,1642",25,338,363
42,"0,927810708269955",11,10,0,2,1,1,"0,3","0,2879","0,49","0,194",41,189,230
42,"0,312690780980879",11,11,0,2,1,1,"0,32","0,3333","0,45","0,1343",39,177,216
42,"0,376618425709584",11,12,0,2,1,1,"0,32","0,3333","0,45","0,1343",31,217,248
42,"0,0334183381533734",11,13,0,2,1,1,"0,34","0,3333","0,46","0,1343",46,232,278
42,"0,311955695723551",11,14,0,2,1,1,"0,36","0,3636","0,4","0,1045",44,196,240
42,"0,477561189570935",11,15,0,2,1,1,"0,34","0,3182","0,46","0,2537",45,227,272
42,"0,985170040639745",11,16,0,2,1,1,"0,34","0,3333","0,46","0,1642",33,369,402
42,"0,224866447179526",11,17,0,2,1,1,"0,32","0,303","0,53","0,2239",30,597,627
42,"0,595561512179179",11,18,0,2,1,1,"0,32","0,303","0,57","0,2985",20,477,497
42,"0,549513151404129",11,19,0,2,1,1,"0,3","0,2879","0,56","0,2239",15,356,371
42,"0,621222288066304",11,20,0,2,1,1,"0,3","0,2879","0,61","0,2239",10,218,228
42,"0,529097722190828",11,21,0,2,1,2,"0,3","0,2879","0,56","0,2537",14,137,151
42,"0,104419737588136",11,22,0,2,1,2,"0,3","0,2879","0,56","0,2239",17,136,153
42,"0,80706799122388",11,23,0,2,1,1,"0,3","0,2879","0,56","0,2239",19,186,205
42,"0,359083221105344",11,0,0,3,1,2,"0,3","0,2879","0,56","0,2836",49,234,283
42,"0,646023443389095",11,1,0,3,1,2,"0,28","0,2727","0,61","0,2537",6,86,92
42,"0,773590889375354",11,2,0,3,1,2,"0,28","0,2576","0,56","0,2985",6,68,74
42,"0,873054215856572",11,3,0,3,1,2,"0,28","0,2576","0,52","0,3284",2,9,11
42,"0,165067420744143",11,4,0,3,1,2,"0,28","0,2576","0,52","0,2985",0,9,9
42,"0,319238169345965",11,5,0,3,1,2,"0,28","0,2576","0,52","0,3284",0,27,27
42,"0,972602575116758",11,6,0,3,1,2,"0,26","0,2424","0,56","0,2836",3,115,118
42,"0,815095296453842",11,7,0,3,1,2,"0,26","0,2273","0,56","0,2985",5,314,319
42,"0,524577211477049",11,8,0,3,1,2,"0,26","0,2424","0,6","0,2836",18,583,601
